date,suburb,address,action,price,profile,bed,url,bath,car,size,photo
10/08/2019,Ashfield,17 Goodwin Av,Sold,1541000,House,3,https://www.domain.com.au/17-goodwin-avenue-ashfield-nsw-2131-2015432622,2,2,,14
10/08/2019,Ashfield,3 Milton St N,Sold,1210000,House,3,https://www.domain.com.au/3-milton-lane-ashfield-nsw-2131-2015449583,2,1,341,10
10/08/2019,Balgowlah,45 Jackson St,Sold,2220000,House,3,https://www.domain.com.au/45-jackson-street-balgowlah-nsw-2093-2015458647,1,3,476,14
10/08/2019,Balmain,3/1 Buchanan St,Sold,1700000,Unit,2,https://www.domain.com.au/d3-1-buchanan-street-balmain-nsw-2041-2015450805,2,1,,13
10/08/2019,Balmain,186 Darling St,Sold prior to auction,1260000,House,3,https://www.domain.com.au/186-darling-street-balmain-nsw-2041-2015467978,1,,,10
10/08/2019,Balmain,4 Ennis St,Sold prior to auction,1350000,House,2,https://www.domain.com.au/4-ennis-street-balmain-nsw-2041-2015446596,1,,139,17
10/08/2019,Bankstown,29 Calidore St,Sold prior to auction,911000,House,3,https://www.domain.com.au/29-calidore-street-bankstown-nsw-2200-2015449492,1,1,660,7
10/08/2019,Bass Hill,36 Cann St,Sold,774000,House,4,https://www.domain.com.au/36-cann-street-bass-hill-nsw-2197-2015451643,1,3,594,3
10/08/2019,Baulkham Hills,11 Brucedale Dr,Sold prior to auction,1143000,House,3,https://www.domain.com.au/11-brucedale-drive-baulkham-hills-nsw-2153-2015445812,1,3,,12
10/08/2019,Berowra Heights,8 Koloona St,Sold prior to auction,950000,House,4,https://www.domain.com.au/8-koloona-street-berowra-heights-nsw-2082-2015418719,2,1,739,7
10/08/2019,Beverly Hills,26 Jordan Av,Sold prior to auction,990000,House,3,https://www.domain.com.au/26-jordan-avenue-beverly-hills-nsw-2209-2015446002,1,1,,9
10/08/2019,Bexley,7A Waratah St,Sold prior to auction,1030000,House,4,https://www.domain.com.au/7a-waratah-street-bexley-nsw-2207-2015428887,2,2,366,7
10/08/2019,Bexley,67 Washington St,Sold prior to auction,0,House,3,https://www.domain.com.au/67-washington-street-bexley-nsw-2207-2014972353,1,1,799,6
10/08/2019,Blacktown,5/14 Filey St,Sold prior to auction,610000,Townhouse,3,https://www.domain.com.au/5-14-filey-street-blacktown-nsw-2148-2015458063,2,2,,6
10/08/2019,Blacktown,32 Maud St,Sold prior to auction,615000,House,4,https://www.domain.com.au/32-maud-street-blacktown-nsw-2148-2015449004,1,2,5564,8
10/08/2019,Blakehurst,7 Woodlands Av,Sold,2760000,House,6,https://www.domain.com.au/7-woodlands-avenue-blakehurst-nsw-2221-2015446503,4,2,739,12
10/08/2019,Bondi Junction,69 Newland St,Sold,0,House,3,https://www.domain.com.au/69-newland-street-bondi-junction-nsw-2022-2015428638,2,,228,7
10/08/2019,Booker Bay,42 Davis St,Sold,783000,House,3,https://www.domain.com.au/42-davis-street-booker-bay-nsw-2257-2015440176,2,2,594,7
10/08/2019,Botany,11/34 Bay St,Sold,875000,Unit,3,https://www.domain.com.au/11-34-bay-street-botany-nsw-2019-2015432054,2,2,,6
10/08/2019,Botany,13 Brown Av,Sold,0,House,4,https://www.domain.com.au/13-brown-avenue-botany-nsw-2019-2015453188,2,2,375,7
10/08/2019,Buff Point,258 Buff Point Av,Sold prior to auction,835000,House,3,https://www.domain.com.au/258-buff-point-avenue-buff-point-nsw-2262-2015415828,2,4,1863,18
10/08/2019,Cabramatta West,59 Boyd St,Sold prior to auction,945000,House,5,https://www.domain.com.au/59-boyd-street-cabramatta-west-nsw-2166-2015428265,2,1,712,20
10/08/2019,Cabramatta West,11 Edensor Rd,Sold,690000,House,3,https://www.domain.com.au/11-edensor-road-cabramatta-west-nsw-2166-2015436969,1,2,600,9
10/08/2019,Camden,29 Old Hume Hwy,Sold,765000,House,4,https://www.domain.com.au/29-old-hume-highway-camden-nsw-2570-2015455359,2,3,948,13
10/08/2019,Camperdown,1/1 Missenden Rd,Sold prior to auction,1130000,Unit,4,https://www.domain.com.au/1-1-missenden-road-camperdown-nsw-2050-2015453761,3,1,,9
10/08/2019,Canley Heights,5 Holman St,Sold,717000,House,3,https://www.domain.com.au/5-holman-street-canley-heights-nsw-2166-2015444130,1,1,727,8
10/08/2019,Carlingford,41A Brand St,Sold prior to auction,0,Semi,4,https://www.domain.com.au/41a-brand-street-carlingford-nsw-2118-2015437321,2,1,,7
10/08/2019,Castle Hill,11A Winchcombe Pl,Sold,1655000,House,4,https://www.domain.com.au/11a-winchcombe-place-castle-hill-nsw-2154-2015450814,2,2,933,12
10/08/2019,Casula,1 Almond Pl,Sold,710000,House,5,https://www.domain.com.au/1-almond-place-casula-nsw-2170-2015442021,2,2,,12
10/08/2019,Cecil Hills,9 Barnwell Pl,Sold,0,House,5,https://www.domain.com.au/9-barnwell-place-cecil-hills-nsw-2171-2015442415,2,2,473,11
10/08/2019,Cecil Park,82-84 Selkirk Av,Sold,1390000,House,4,https://www.domain.com.au/82-84-selkirk-avenue-cecil-park-nsw-2178-2015446048,2,2,1011714,9
10/08/2019,Centennial Park,18/121-125 Cook Rd,Sold,1020000,Unit,2,https://www.domain.com.au/18-121-125-cook-road-centennial-park-nsw-2021-2015428883,1,1,,8
10/08/2019,Chippendale,7 Dick St,Sold,1025000,House,2,https://www.domain.com.au/7-dick-street-chippendale-nsw-2008-2015457326,1,,,7
10/08/2019,Concord,54 Frederick St,Sold,1850000,House,3,https://www.domain.com.au/54-frederick-street-concord-nsw-2137-2015430850,1,1,4996,9
10/08/2019,Concord,43 Links Av,Sold,2370000,House,3,https://www.domain.com.au/43-links-avenue-concord-nsw-2137-2015436921,2,1,5501,18
10/08/2019,Concord West,203 Queen St,Sold,1580000,Semi,4,https://www.domain.com.au/203-queen-street-concord-west-nsw-2138-2015314810,4,2,,9
10/08/2019,Cremorne,15/17-19 Grasmere Rd,Sold,1455000,Unit,3,https://www.domain.com.au/15-17-grasmere-road-cremorne-nsw-2090-2015457801,2,2,,5
10/08/2019,Cromer,2 Buick Rd,Sold prior to auction,1750000,House,5,https://www.domain.com.au/2-buick-road-cromer-nsw-2099-2015455038,3,2,822,13
10/08/2019,Cronulla,8/3-5 Giddings Av,Sold,1100000,Unit,3,https://www.domain.com.au/8-3-giddings-avenue-cronulla-nsw-2230-2015434701,2,1,,4
10/08/2019,Crows Nest,18E Brook St,Sold,0,Townhouse,3,https://www.domain.com.au/18e-brook-street-crows-nest-nsw-2065-2015452252,2,2,,10
10/08/2019,Croydon Park,300 Georges River Rd,Sold,1582000,House,3,https://www.domain.com.au/300-georges-river-road-croydon-park-nsw-2133-2015446544,2,2,702,6
10/08/2019,Currans Hill,6 Saddle Cl,Sold,700000,House,4,https://www.domain.com.au/6-saddle-close-currans-hill-nsw-2567-2015441210,2,2,627,8
10/08/2019,Darlinghurst,503/184 Forbes St,Sold,1975000,Unit,2,https://www.domain.com.au/503-184-forbes-street-darlinghurst-nsw-2010-2015435909,2,1,,26
10/08/2019,Dee Why,206/47 Lewis St,Sold prior to auction,1030000,Unit,3,https://www.domain.com.au/206-47-lewis-street-dee-why-nsw-2099-2015434469,2,2,,11
10/08/2019,Drummoyne,5/25-31 Alexandra St,Sold,1120000,Unit,2,https://www.domain.com.au/5-25-29-alexandra-street-drummoyne-nsw-2047-2015455123,1,2,,10
10/08/2019,Earlwood,142 Bayview Av,Sold,0,House,3,https://www.domain.com.au/142-bayview-avenue-earlwood-nsw-2206-2015451037,2,3,645,24
10/08/2019,East Gosford,71 Bay View Av,Sold prior to auction,690000,House,5,https://www.domain.com.au/71-bay-view-avenue-east-gosford-nsw-2250-2015456091,3,3,677,6
10/08/2019,Eastgardens,1 Mathewson St,Sold,1280000,House,3,https://www.domain.com.au/1-mathewson-street-eastgardens-nsw-2036-2015436462,2,2,335,7
10/08/2019,Eastwood,2/11 Orange St,Sold,1030000,Villa,3,https://www.domain.com.au/2-11-orange-street-eastwood-nsw-2122-2015430800,2,1,,8
10/08/2019,Elanora Heights,82 Elanora Rd,Sold,0,House,4,https://www.domain.com.au/82-elanora-road-elanora-heights-nsw-2101-2015475554,3,3,740,21
10/08/2019,Elanora Heights,6/7 Wilga St,Sold,1270500,Villa,3,https://www.domain.com.au/6-7-wilga-street-elanora-heights-nsw-2101-2015454813,2,2,4662,20
10/08/2019,Elizabeth Bay,14/14-16 Onslow Av,Sold prior to auction,1840000,Unit,2,https://www.domain.com.au/14-14-16-onslow-avenue-elizabeth-bay-nsw-2011-2015438660,2,1,,11
10/08/2019,Engadine,3 Dunlea Rd,Sold,0,House,4,https://www.domain.com.au/3-dunlea-road-engadine-nsw-2233-2015445069,1,2,556,5
10/08/2019,Enmore,1 Augustus St,Sold,1575000,House,3,https://www.domain.com.au/1-augustus-street-enmore-nsw-2042-2015427450,1,2,,10
10/08/2019,Ettalong Beach,3/35 Flounder Rd,Sold prior to auction,0,Villa,3,https://www.domain.com.au/3-35-flounder-road-ettalong-beach-nsw-2257-2015450775,2,2,,10
10/08/2019,Fairfield Heights,15 Beemera St,Sold,765000,House,3,https://www.domain.com.au/15-beemera-street-fairfield-heights-nsw-2165-2015450774,1,2,,8
10/08/2019,Five Dock,132/63a Barnstaple Rd,Sold prior to auction,1200000,Unit,3,https://www.domain.com.au/132-63a-barnstaple-road-russell-lea-nsw-2046-2015408630,2,2,,6
10/08/2019,Forestville,1/2 Ferguson St,Sold prior to auction,915000,Townhouse,2,https://www.domain.com.au/1-2-ferguson-street-forestville-nsw-2087-2015461125,2,1,171,8
10/08/2019,Frenchs Forest,5 Wareham Cr,Sold,0,House,4,https://www.domain.com.au/5-wareham-crescent-frenchs-forest-nsw-2086-2015454185,2,2,784,6
10/08/2019,Freshwater,67 Soldiers Av,Sold prior to auction,1634000,House,3,https://www.domain.com.au/67-soldiers-avenue-freshwater-nsw-2096-2015447296,1,2,204,8
10/08/2019,Georges Hall,158 Rex Rd,Sold,835000,House,2,https://www.domain.com.au/158-rex-road-georges-hall-nsw-2198-2015448623,2,1,7705,8
10/08/2019,Glenmore Park,31 Durali Rd,Sold,640000,House,5,https://www.domain.com.au/31-durali-road-glenmore-park-nsw-2745-2015449616,2,,,11
10/08/2019,Gordon,48 Holford Cr,Sold,0,House,3,https://www.domain.com.au/48-holford-crescent-gordon-nsw-2072-2015457653,2,2,,7
10/08/2019,Greenacre,16 Ivy St,Sold,905000,House,3,https://www.domain.com.au/16-ivy-street-greenacre-nsw-2190-2015449465,1,2,7398,7
10/08/2019,Guildford,28 Constance St,Sold,744000,House,5,https://domain.com.au/property-profile/28-constance-street-guildford-nsw-2161,2,,,
10/08/2019,Guildford West,13 Karani Av,Sold,675000,House,3,https://www.domain.com.au/13-karani-ave-guildford-nsw-2161-2015456362,1,2,556,9
10/08/2019,Gymea,41A Milburn Rd,Sold,1420000,Semi,5,https://www.domain.com.au/41a-milburn-road-gymea-nsw-2227-2015478998,3,2,,8
10/08/2019,Gymea Bay,93 Coonong Rd,Sold,1307000,House,2,https://www.domain.com.au/93-coonong-road-gymea-bay-nsw-2227-2015448659,1,1,6956,5
10/08/2019,Harris Park,44 Albion St,Sold,755000,House,2,https://www.domain.com.au/44-albion-street-harris-park-nsw-2150-2015426372,1,,,10
10/08/2019,Hinchinbrook,7A Angledool Av,Sold,725000,House,3,https://www.domain.com.au/hinchinbrook-nsw-2168-2015448527,1,1,306,13
10/08/2019,Hinchinbrook,9 Flinders Cr,Sold prior to auction,0,House,4,https://www.domain.com.au/9-flinders-crescent-hinchinbrook-nsw-2168-2015445085,2,2,655,13
10/08/2019,Kingsford,7/34 Harbourne Rd,Sold,1000000,Unit,3,https://www.domain.com.au/7-34-36-harbourne-road-kingsford-nsw-2032-2015445107,2,1,,10
10/08/2019,Kingsford,32 Jellicoe Av,Sold,0,House,2,https://www.domain.com.au/32-jellicoe-avenue-kingsford-nsw-2032-2015417945,1,1,,6
10/08/2019,Kingsford,52 Rainbow St,Sold,1670000,Semi,3,https://www.domain.com.au/52-rainbow-street-kingsford-nsw-2032-2015452281,2,1,253,5
10/08/2019,Kirribilli,9/31-39 Elamang Av,Sold,3990000,Unit,3,https://www.domain.com.au/9-31-39-elamang-avenue-kirribilli-nsw-2061-2015458413,2,1,,10
10/08/2019,Kurnell,33 Dampier St,Sold,1310000,House,4,https://www.domain.com.au/33-dampier-street-kurnell-nsw-2231-2015456210,1,1,5501,7
10/08/2019,Kyeemagh,127 Bestic St,Sold,1365000,House,5,https://www.domain.com.au/127-bestic-street-kyeemagh-nsw-2216-2015115735,2,1,,9
10/08/2019,Kyeemagh,5 Owen Av,Sold,1305000,House,4,https://www.domain.com.au/5-owen-avenue-kyeemagh-nsw-2216-2015466957,3,3,474,5
10/08/2019,Lane Cove,50/302 Burns Bay Rd,Sold prior to auction,0,Unit,2,https://www.domain.com.au/50-302-burns-bay-road-lane-cove-nsw-2066-2015434458,1,1,,9
10/08/2019,Lane Cove,59 Sutherland St,Sold,2525000,House,4,https://www.domain.com.au/59-sutherland-street-lane-cove-nsw-2066-2015452875,2,1,600,5
10/08/2019,Lane Cove North,7/52-58 Helen St,Sold,0,Unit,2,https://www.domain.com.au/7-52-helen-street-lane-cove-nsw-2066-2015452479,1,1,,6
10/08/2019,Lane Cove North,26 Mooney St,Sold,0,House,3,https://www.domain.com.au/26-mooney-street-lane-cove-nsw-2066-2015452510,1,1,8347,10
10/08/2019,Lane Cove North,18/1-5 Stokes St,Sold,731000,Unit,2,https://www.domain.com.au/18-1-5-stokes-street-lane-cove-nsw-2066-2015474721,1,1,,8
10/08/2019,Lidcombe,23 Beatrice St,Sold,1105000,House,3,https://www.domain.com.au/23-beatrice-street-lidcombe-nsw-2141-2015435170,1,2,,9
10/08/2019,Lidcombe,37 Eglington St,Sold,1028000,House,4,https://www.domain.com.au/37-eglington-street-lidcombe-nsw-2141-2015445324,2,1,417,7
10/08/2019,Lilyfield,146 Lilyfield Rd,Sold prior to auction,1580000,House,3,https://www.domain.com.au/146-lilyfield-road-lilyfield-nsw-2040-2015447565,1,,291,11
10/08/2019,Macquarie Park,9/5 Cottonwood Cr,Sold,0,Unit,2,https://www.domain.com.au/9-5-cottonwood-crescent-macquarie-park-nsw-2113-2015452588,1,1,,5
10/08/2019,Macquarie Park,701/8 Saunders Cl,Sold prior to auction,825000,Unit,2,https://www.domain.com.au/701-8-saunders-close-macquarie-park-nsw-2113-2015421702,2,1,,6
10/08/2019,Malabar,57 Raglan St,Sold,1816000,House,3,https://www.domain.com.au/57-raglan-street-malabar-nsw-2036-2015456001,2,2,3251,12
10/08/2019,Manly,12 Pacific Pde,Sold prior to auction,1245000,House,4,https://domain.com.au/property-profile/12-pacific-parade-manly-nsw-2095,2,,,
10/08/2019,Manly Vale,3 Mildred Av,Sold prior to auction,1900000,House,5,https://www.domain.com.au/3-mildred-ave-manly-vale-nsw-2093-2015415700,2,2,720,15
10/08/2019,Maroubra,21 Haig St,Sold prior to auction,1867500,House,3,https://www.domain.com.au/21-haig-street-maroubra-nsw-2035-2015431505,1,2,416,8
10/08/2019,Marrickville,423/11-23 Gordon St,Sold prior to auction,900000,Unit,2,https://www.domain.com.au/423-11-23-gordon-street-marrickville-nsw-2204-2015449306,2,1,,20
10/08/2019,Marsfield,6/114-118 Crimea Rd,Sold prior to auction,840000,Townhouse,3,https://www.domain.com.au/6-114-118-crimea-road-marsfield-nsw-2122-2015332229,1,2,,6
10/08/2019,Marsfield,30/203 Waterloo Rd,Sold,638000,Unit,2,https://www.domain.com.au/30-203-waterloo-road-marsfield-nsw-2122-2015446042,1,1,,4
10/08/2019,Mascot,1/231 King St,Sold,1208000,Townhouse,3,https://www.domain.com.au/1-231-king-street-mascot-nsw-2020-2015422488,2,2,,8
10/08/2019,McMahons Point,31/2-4 East Crescent St,Sold,1000000,Unit,0,https://www.domain.com.au/31-2-4-east-crescent-street-mcmahons-point-nsw-2060-2015450537,,,,8
10/08/2019,Merrylands,50 Chester St,Sold,830000,House,2,https://www.domain.com.au/50-chester-street-merrylands-nsw-2160-2015436067,1,1,6576,8
10/08/2019,Merrylands,51 Davison St,Sold,837000,House,2,https://www.domain.com.au/51-davison-street-merrylands-nsw-2160-2015436372,1,1,,7
10/08/2019,Merrylands,8 Grace Cr,Sold prior to auction,835000,House,3,https://www.domain.com.au/8-grace-crescent-merrylands-nsw-2160-2015447248,1,1,607,9
10/08/2019,Milperra,10 Newland Av,Sold prior to auction,861000,House,3,https://www.domain.com.au/10-newland-avenue-milperra-nsw-2214-2015453486,2,1,,8
10/08/2019,Mona Vale,7/20 Barrenjoey Rd,Sold prior to auction,700000,Unit,2,https://www.domain.com.au/7-20-barrenjoey-road-mona-vale-nsw-2103-2015432988,1,1,61,6
10/08/2019,Moorebank,1/29 Ikara Cr,Sold,665000,House,3,https://www.domain.com.au/1-29-ikara-crescent-moorebank-nsw-2170-2015450820,2,2,209,8
10/08/2019,Mosman,71 Bay St,Sold prior to auction,3500000,House,4,https://www.domain.com.au/71-bay-street-mosman-nsw-2088-2015431703,3,3,406,8
10/08/2019,Mosman,7/37 Moruben Rd,Sold prior to auction,760000,Unit,2,https://www.domain.com.au/7-37-moruben-road-mosman-nsw-2088-2015412973,1,,,5
10/08/2019,Mosman,5/59 Prince Albert St,Sold,1010000,Unit,2,https://domain.com.au/property-profile/5-59-prince-albert-street-mosman-nsw-2088,1,1,,
10/08/2019,Mosman,20/174 Spit Rd,Sold prior to auction,0,Unit,2,https://www.domain.com.au/20-174-spit-road-mosman-nsw-2088-2015450863,1,1,98,10
10/08/2019,Mount Colah,31 Northview Pl,Sold,1591000,House,5,https://www.domain.com.au/31-northview-place-mount-colah-nsw-2079-2015458403,3,4,996,16
10/08/2019,Naremburn,27 Mitchell St,Sold,2000000,House,2,https://www.domain.com.au/27-mitchell-street-naremburn-nsw-2065-2015453806,1,1,,5
10/08/2019,Narrabeen,1/146-148 Ocean St,Sold,1070000,Unit,2,https://www.domain.com.au/1-146-148-ocean-street-narrabeen-nsw-2101-2015449546,2,1,,10
10/08/2019,Narrabeen,2/37A Park St,Sold,787000,Unit,2,https://www.domain.com.au/2-37a-park-street-narrabeen-nsw-2101-2015448545,1,1,,9
10/08/2019,Newtown,101 Burren St,Sold,1470000,House,2,https://www.domain.com.au/101-burren-street-newtown-nsw-2042-2015453489,1,1,133,26
10/08/2019,Newtown,15 Commodore St,Sold prior to auction,0,House,2,https://www.domain.com.au/15-commodore-street-newtown-nsw-2042-2015453648,1,,140,10
10/08/2019,Newtown,22 Commodore St,Sold,0,House,2,https://www.domain.com.au/22-commodore-street-newtown-nsw-2042-2015433192,1,1,213,7
10/08/2019,Newtown,54/3-13 Erskineville Rd,Sold,1000000,Unit,2,https://www.domain.com.au/54-3-13-erskineville-road-newtown-nsw-2042-2015454892,2,1,,9
10/08/2019,North Epping,52 Downes St,Sold,1183000,House,3,https://www.domain.com.au/52-downes-street-north-epping-nsw-2121-2015446044,1,1,860,10
10/08/2019,North Epping,5/269-271 Malton Rd,Sold prior to auction,0,Townhouse,3,https://www.domain.com.au/5-269-271-malton-road-north-epping-nsw-2121-2015397364,2,2,,19
10/08/2019,North Narrabeen,7 Indura Rd,Sold,1365000,House,5,https://www.domain.com.au/7-indura-road-north-narrabeen-nsw-2101-2015460238,2,1,556,10
10/08/2019,North Ryde,6 Marilyn St,Sold,1180000,House,2,https://domain.com.au/property-profile/6-marilyn-street-north-ryde-nsw-2113,1,2,,
10/08/2019,North Ryde,15 Truscott St,Sold,2610000,House,5,https://www.domain.com.au/15-truscott-street-north-ryde-nsw-2113-2015430241,3,2,,10
10/08/2019,Oatley,8 Llewellyn St,Sold,1640000,House,4,https://www.domain.com.au/8-llewellyn-street-oatley-nsw-2223-2015445392,2,3,942,8
10/08/2019,Parklea,20 Clementine St,Sold,1080000,House,5,https://www.domain.com.au/20-clementine-street-parklea-nsw-2768-2015454409,3,2,451,17
10/08/2019,Peakhurst,1/81 Bonds Rd,Sold,0,Semi,5,https://www.domain.com.au/1-81-bonds-road-peakhurst-nsw-2210-2015436221,3,2,330,10
10/08/2019,Pendle Hill,5 Bringelly Av,Sold,1260000,House,4,https://www.domain.com.au/5-bringelly-avenue-pendle-hill-nsw-2145-2015457423,4,2,626,9
10/08/2019,Petersham,3/5 Croydon St,Sold,1010000,Unit,2,https://www.domain.com.au/3-5-croydon-street-petersham-nsw-2049-2015455649,2,1,,7
10/08/2019,Picnic Point,14 Eileen St,Sold,1011000,House,3,https://www.domain.com.au/14-eileen-street-picnic-point-nsw-2213-2015446310,1,5,613,7
10/08/2019,Prairiewood,15 Scotchey St,Sold,1405000,House,5,https://www.domain.com.au/15-scotchey-street-prairiewood-nsw-2176-2015448752,2,2,1106,8
10/08/2019,Prestons,11 Calabria St,Sold prior to auction,0,House,5,https://www.domain.com.au/11-calabria-street-prestons-nsw-2170-2015460259,3,2,569,13
10/08/2019,Punchbowl,24 Acacia Av,Sold,1270000,House,3,https://www.domain.com.au/24-acacia-ave-punchbowl-nsw-2196-2015450823,1,1,8916,8
10/08/2019,Queenscliff,8/44 Crown Rd,Sold,1000000,Unit,2,https://www.domain.com.au/8-44-crown-road-queenscliff-nsw-2096-2015457320,1,1,,10
10/08/2019,Randwick,2/109-113 Avoca St,Sold,1420000,Unit,3,https://www.domain.com.au/2-109-avoca-street-randwick-nsw-2031-2015471894,2,1,,6
10/08/2019,Randwick,14/65-67 Coogee Bay Rd,Sold,972500,Unit,2,https://www.domain.com.au/14-65-coogee-bay-road-coogee-nsw-2034-2015436819,2,1,,6
10/08/2019,Randwick,11/25 Pine St,Sold,947000,Unit,2,https://www.domain.com.au/11-25-pine-street-randwick-nsw-2031-2015447536,1,1,,5
10/08/2019,Redfern,D1503/780 Bourke St,Sold,0,Unit,2,https://www.domain.com.au/d1503-780-bourke-street-redfern-nsw-2016-2015434576,2,1,131,10
10/08/2019,Redfern,20 Zamia St,Sold,1275000,Terrace,2,https://www.domain.com.au/20-zamia-street-redfern-nsw-2016-2015442074,1,,133,10
10/08/2019,Revesby,56 Albert St,Sold,1353000,House,3,https://www.domain.com.au/56-albert-street-revesby-nsw-2212-2015454616,1,1,9232,23
10/08/2019,Revesby Heights,59 Morotai Rd,Sold,936000,House,2,https://www.domain.com.au/59-morotai-road-revesby-heights-nsw-2212-2015446444,1,2,5754,8
10/08/2019,Rhodes,712/7 Gauthorpe St,Sold,731000,Unit,1,https://www.domain.com.au/712-7-gauthorpe-street-rhodes-nsw-2138-2015452759,1,1,101,5
10/08/2019,Rosebery,183/3 Queen St,Sold,913000,Unit,2,https://www.domain.com.au/183-3-queen-street-rosebery-nsw-2018-2015424826,2,1,,9
10/08/2019,Rydalmere,22 Gladys St,Sold,975000,House,2,https://www.domain.com.au/22-gladys-street-rydalmere-nsw-2116-2015453356,1,1,677,9
