host_listings_count,host_total_listings_count,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month
5,5,3,,3,44,1,30,1,1,30,30,1,30,29,59,89,89,38,9,0,93,10,10,10,10,10,10,5,0,5,1.44
5,5,3,1,3,44,1,30,1,1,30,30,1,30,30,60,90,90,23,6,1,98,10,10,10,10,10,10,5,0,5,0.87
1,1,4,1,2,49,2,1125,2,2,1125,1125,2,1125,29,59,89,181,71,14,0,84,10,9,10,10,9,9,1,1,0,2.67
30,30,4,1,1,93,4,30,4,4,30,30,4,30,0,0,0,0,0,0,0,,,,,,,,24,24,0,
1,1,2,1,1,35,1,1125,1,1,1125,1125,1,1125,0,0,21,21,10,0,0,94,10,9,10,10,9,10,1,0,1,0.37
1,1,2,1,1,80,4,30,4,4,30,30,4,30,18,48,78,168,3,1,0,100,10,10,9,10,9,9,1,1,0,0.2
2,2,1,1,1,20,1,3,1,1,3,3,1,3,0,0,21,111,9,1,0,93,10,9,10,10,10,9,2,1,1,0.34
7,7,6,2,3,101,1,270,2,3,270,270,2,270,16,46,76,351,7,2,0,89,10,9,9,10,10,9,2,2,0,0.26
1,1,4,2,2,45,2,28,2,2,28,28,2,28,0,0,0,0,128,29,2,91,9,9,10,9,10,9,1,1,0,4.81
2,2,6,3,3,65,3,365,3,3,1125,1125,3,1125,0,0,0,0,12,0,0,87,10,9,9,10,9,8,1,1,0,0.45
1,1,1,1,1,49,2,5,2,2,5,5,2,5,29,59,89,364,0,0,0,,,,,,,,1,0,0,
2,2,2,1,1,48,1,30,1,1,30,30,1,30,29,59,89,364,3,0,0,100,10,10,10,10,9,10,1,0,1,0.11
1,1,3,2,2,85,2,14,2,2,14,14,2,14,0,0,0,0,50,6,0,99,10,10,10,10,10,10,1,1,0,1.88
1,1,5,2,3,111,2,30,1,2,1125,1125,2,1125,28,45,72,232,68,14,0,99,10,10,10,10,10,10,1,1,0,2.55
1,1,2,1,2,38,1,14,1,1,14,14,1,14,0,0,25,25,15,0,0,97,10,10,10,10,9,10,1,0,1,0.57
2,2,5,2,2,170,3,15,3,3,15,15,3,15,30,60,90,90,10,1,0,90,9,8,9,9,9,9,2,1,1,0.38
2,2,1,1,1,20,2,14,2,2,14,14,2,14,0,0,0,0,47,17,0,99,10,10,10,10,10,10,2,0,2,2.07
5,5,1,1,1,33,1,1125,1,1,1125,1125,1,1125,0,0,0,21,5,2,1,84,9,8,10,9,10,8,1,0,1,0.23
1,1,4,2,2,86,2,1125,2,14,999,999,6.2,999,25,55,85,307,152,24,0,96,10,9,10,10,10,10,1,1,0,5.7
1,1,3,2,2,70,3,120,3,3,1125,1125,3,1125,1,31,61,151,53,6,1,98,10,10,10,10,10,10,1,1,0,2.03
1,1,5,2,3,89,1,31,1,1,1125,1125,1,1125,30,58,87,345,105,40,4,97,10,10,10,10,10,10,1,1,0,4.06
2,2,4,2,4,55,1,90,1,1,90,90,1,90,1,23,42,42,60,18,2,99,10,10,10,10,10,10,1,1,0,2.26
2,2,2,1,1,49,3,1125,3,3,1125,1125,3,1125,24,32,32,32,49,19,4,90,10,9,10,10,10,9,1,1,0,1.92
1,1,2,,1,45,3,30,3,3,30,30,3,30,28,58,58,58,52,4,0,88,9,9,10,10,9,9,1,1,0,1.97
19,19,4,2,2,77,1,365,1,4,365,365,3.6,365,29,58,80,127,20,6,2,94,10,10,10,10,10,9,14,14,0,0.91
1,1,4,3,3,100,2,14,2,2,14,14,2,14,0,2,2,53,9,0,0,89,9,9,9,10,10,8,1,1,0,0.34
19,19,4,2,2,69,1,365,1,4,365,365,3.7,365,0,0,0,0,8,4,0,98,10,10,10,10,10,10,14,14,0,0.34
2,2,8,4,6,1000,2,180,2,2,1125,1125,2,1125,0,0,0,0,51,7,0,96,10,10,10,10,10,10,2,2,0,1.99
1,1,6,3,3,65,2,365,2,2,1125,1125,2,1125,20,50,68,159,9,1,0,96,9,9,10,10,10,10,1,1,0,0.36
1,1,2,1,1,60,2,1125,1,2,1125,1125,1.6,1125,28,58,88,88,27,4,0,99,10,10,10,10,10,10,1,0,1,1.03
2,2,2,1,1,20,3,40,3,3,1125,1125,3,1125,21,23,23,23,61,11,2,92,10,8,10,10,10,9,2,0,2,2.32
8,8,4,1,1,64,2,1125,2,2,1125,1125,2,1125,0,0,0,0,53,8,0,98,10,10,10,10,10,10,5,5,0,1.99
1,1,4,2,2,100,3,1125,3,3,1125,1125,3,1125,0,0,0,0,14,0,0,86,9,9,9,9,10,9,2,2,0,0.53
2,2,4,1,3,36,1,1125,1,2,1125,1125,1.3,1125,8,27,55,327,118,59,6,95,10,10,10,10,10,10,2,2,0,6.05
3,3,4,2,2,120,1,365,1,1,365,365,1,365,0,0,0,0,19,11,1,96,10,10,9,10,10,9,1,1,0,0.73
1,1,3,2,2,50,2,365,2,2,1125,1125,2,1125,23,37,55,148,63,11,0,97,10,10,10,10,10,10,1,1,0,2.55
6,6,2,,1,22,2,1125,2,2,1125,1125,2,1125,26,56,86,361,14,7,1,94,10,9,10,10,10,10,7,2,5,0.54
1,1,4,2,3,67,3,30,3,3,1125,1125,3,1125,27,50,76,313,46,10,1,99,10,10,10,10,10,10,1,1,0,1.99
1,1,4,1,2,53,5,30,1,5,1125,1125,1.8,1125,0,0,11,82,65,17,0,98,10,10,10,10,10,10,1,1,0,2.54
1,1,2,1,1,80,2,28,2,2,28,28,2,28,28,58,88,268,22,7,2,99,10,10,10,10,10,10,1,1,0,0.87
1,1,2,,1,50,4,1125,4,4,1125,1125,4,1125,0,0,0,137,87,20,1,100,10,10,10,10,10,10,1,1,0,3.49
1,1,2,1,1,29,1,1125,1,1,1125,1125,1,1125,20,50,80,80,22,3,0,99,10,10,10,10,10,10,1,0,1,0.84
1,1,3,1,1,29,1,7,1,1,7,7,1,7,30,60,90,90,27,3,0,97,10,10,10,10,10,10,1,0,1,1.03
1,1,2,1,1,44,1,1125,1,1,1125,1125,1,1125,29,59,87,177,80,17,1,96,10,10,10,10,10,10,1,0,1,3.05
2,2,4,2,2,100,5,10,5,5,10,10,5,10,1,1,1,1,1,0,0,,,,,,,,1,1,0,0.04
1,1,2,1,1,61,3,1125,3,3,1125,1125,3,1125,17,47,73,73,7,1,0,100,10,10,10,10,10,9,1,1,0,0.27
2,2,2,1,1,60,2,1125,2,5,1125,1125,2.1,1125,1,1,1,1,71,17,0,97,10,10,10,10,9,10,1,1,0,2.7
2,2,2,1,1,41,1,1125,1,1,1125,1125,1,1125,0,11,41,316,2,0,0,90,9,9,10,10,10,10,2,0,2,0.08
2,2,2,1,1,20,1,28,1,1,1125,1125,1,1125,0,0,0,0,172,51,2,97,10,10,10,10,10,10,1,0,1,6.56
1,1,6,3,4,96,1,1125,1,1,1125,1125,1,1125,5,8,8,32,61,12,0,94,10,10,10,10,10,9,1,1,0,2.33
23,23,6,3,4,106,1,1125,1,4,4,1125,3.4,44.2,26,48,58,58,50,15,1,92,9,9,9,10,10,9,21,21,0,1.95
3,3,2,1,1,50,2,7,2,2,7,7,2,7,29,59,89,89,2,0,0,100,10,10,10,10,9,9,3,0,3,0.09
2,2,2,1,1,40,1,1125,1,1,1125,1125,1,1125,1,1,1,1,30,0,0,95,10,9,10,10,10,10,2,2,0,1.54
1,1,2,1,1,130,2,1125,2,3,1125,1125,2,1125,0,0,0,0,40,12,1,99,10,10,10,10,10,10,1,1,0,1.65
9,9,4,1,2,73,3,30,3,3,1125,1125,3,1125,29,59,77,253,104,25,0,96,10,9,10,10,10,10,1,1,0,4.06
7,7,4,2,2,77,3,31,3,4,31,31,3,31,24,54,75,328,33,6,1,98,10,9,9,10,10,10,4,4,0,1.28
1,1,8,4,4,88,4,365,4,4,1125,1125,4,1125,0,0,0,0,8,1,0,83,10,10,10,10,10,9,1,1,0,0.32
4,4,4,1,2,65,3,60,3,3,1125,1125,3,1125,0,0,0,0,0,0,0,,,,,,,,4,4,0,
22,22,4,1,1,63,7,60,7,7,1125,1125,7,1125,19,29,29,29,33,16,1,97,10,10,10,10,10,10,6,6,0,1.26
2,2,6,3,3,84,2,30,2,2,1125,1125,2,1125,18,42,62,267,121,30,2,97,10,9,10,10,10,10,1,1,0,4.64
1,1,1,1,1,35,2,7,2,2,7,7,2,7,0,0,0,272,0,0,0,,,,,,,,1,0,1,
3,3,2,1,1,58,2,100,2,2,1125,1125,2,1125,0,0,21,111,0,0,0,,,,,,,,2,0,2,
2,2,2,1,1,30,1,1125,1,1,1125,1125,1,1125,0,0,0,17,128,27,0,93,9,8,9,9,9,9,2,0,2,5.09
2,2,6,2,3,117,2,30,2,2,30,30,2,30,24,47,72,324,61,13,0,100,10,10,10,10,10,10,2,2,0,2.43
7,7,3,1,2,51,2,60,2,3,60,60,2.3,60,8,27,54,144,124,19,0,95,10,10,10,10,9,9,3,0,3,4.74
3,3,4,1,2,80,2,31,2,2,31,31,2,31,30,60,90,360,6,0,0,97,10,10,10,10,9,10,2,2,0,0.27
2,2,2,1,1,31,2,1125,2,2,1125,1125,2,1125,0,0,0,0,38,8,0,97,10,10,10,10,10,10,1,0,1,1.46
2,2,6,2,3,57,1,28,1,3,28,28,2.8,28,0,0,0,0,16,7,1,96,10,10,10,10,10,10,2,2,0,0.71
1,1,2,1,1,36,2,365,2,2,1125,1125,2,1125,0,4,34,128,96,30,2,97,10,9,10,10,10,9,1,1,0,3.75
1,1,2,1,1,35,3,28,3,3,28,28,3,28,0,0,0,0,18,1,0,99,10,10,10,10,9,10,1,0,1,0.7
7,7,2,1,1,29,2,65,2,3,1125,1125,2.3,1125,29,59,89,89,73,11,0,96,10,10,10,10,10,10,3,0,3,2.84
1,1,4,1,1,48,2,1125,2,2,1125,1125,2,1125,0,0,0,0,15,3,0,99,10,10,10,10,9,10,1,1,0,0.58
3,3,6,2,4,86,2,30,2,2,1125,1125,2,1125,26,56,84,252,116,39,2,96,10,10,10,10,10,10,3,3,0,4.65
3,3,3,1,2,104,1,1125,1,3,1125,1125,1,1125,0,0,23,298,0,0,0,,,,,,,,3,3,0,
1,1,6,2,3,75,2,1125,2,2,1125,1125,2,1125,0,0,19,199,41,5,1,98,10,10,10,10,10,10,1,1,0,1.6
3,3,6,2,2,183,1,1125,1,3,1125,1125,1,1125,0,0,0,0,0,0,0,,,,,,,,3,3,0,
3,3,2,1,1,77,1,1125,1,3,1125,1125,1,1125,0,0,23,290,3,1,0,100,10,10,9,8,10,10,3,3,0,0.13
19,19,2,1,1,14,1,1125,1,3,1125,1125,1,1125,13,33,52,200,194,83,11,91,10,9,10,10,10,10,8,2,6,7.62
1,1,2,1,1,38,2,365,2,2,1125,1125,2,1125,24,51,78,162,45,12,0,89,10,9,10,9,10,9,1,1,0,2.03
1,1,2,1,1,26.86,2,31,1,2,1125,1125,2,1125,21,40,40,67,172,65,6,99,10,10,10,10,9,10,1,0,1,6.89
2,2,8,4,8,250,2,30,2,2,1125,1125,2,1125,30,57,87,344,82,16,1,99,10,10,10,10,10,10,2,2,0,3.16
1,1,4,2,2,90,2,5,2,2,1125,1125,2,1125,19,48,63,63,53,13,2,100,10,10,10,10,10,10,1,1,0,2.07
1,1,2,1,1,53,2,125,2,5,125,125,2.1,125,29,52,82,172,27,10,1,98,10,10,10,10,10,10,1,1,0,1.05
2,2,8,3,4,139,1,1125,1,1,1125,1125,1,1125,0,17,47,47,41,1,0,94,10,10,10,10,10,9,2,2,0,1.61
1,1,2,1,1,29,2,6,2,2,6,6,2,6,10,10,10,61,139,34,1,98,10,10,10,10,10,10,1,0,1,5.33
1,1,3,1,1,54,2,84,2,2,84,84,2,84,29,59,89,364,7,0,0,95,10,9,10,10,10,10,1,0,1,0.27
1,1,2,1,1,50,1,30,1,1,30,30,1,30,20,31,48,48,99,13,2,96,10,10,10,10,10,10,1,1,0,4.48
1,1,2,1,1,22,7,155,7,7,155,155,7,155,20,50,66,156,206,52,0,94,10,9,10,10,10,9,4,0,4,8.06
1,1,4,1,1,40,2,365,2,2,1125,1125,2,1125,15,42,61,151,27,11,1,87,9,9,10,10,10,9,1,1,0,1.05
1,1,2,1,1,32,2,1125,2,2,1125,1125,2,1125,0,0,0,0,57,14,0,98,10,10,10,10,9,10,1,0,1,2.22
1,1,6,3,4,89,2,1125,2,3,1125,1125,2,1125,25,52,68,278,41,16,1,97,10,10,10,10,10,10,1,1,0,1.71
3,3,8,3,7,89,2,1125,2,2,1125,1125,2,1125,27,57,84,340,55,11,1,99,10,10,10,10,10,10,1,1,0,2.22
2,2,2,1,1,28,1,90,1,1,1125,1125,1,1125,0,0,29,304,49,8,0,96,10,10,10,10,9,10,1,0,1,2.7
28,28,3,1,1,50,1,1125,1,1,500,500,1,500,0,0,0,0,97,23,0,96,9,9,10,10,10,9,7,7,0,3.79
28,28,3,1,1,31,1,1125,1,1,500,500,1,500,13,36,62,218,121,27,1,97,10,10,10,10,10,10,7,7,0,4.73
2,2,2,1,1,110,1,3,1,1,3,3,1,3,0,0,18,108,4,3,0,100,10,10,10,10,10,10,1,0,1,0.26
1,1,5,3,3,75,4,1125,4,4,1125,1125,4,1125,0,0,0,0,12,0,0,87,9,8,10,10,10,9,1,1,0,0.53
3,3,4,2,5,85,5,60,5,5,1125,1125,5,1125,10,40,70,70,15,4,0,97,10,10,10,10,10,9,3,3,0,0.82
1,1,2,1,1,26,7,155,7,7,155,155,7,155,19,48,65,155,195,50,0,91,10,9,10,10,10,9,4,0,4,7.65
1,1,2,1,1,22,7,155,7,7,155,155,7,155,30,60,76,115,183,48,0,92,10,9,10,10,10,10,4,0,4,7.22
1,1,2,1,1,22,7,155,7,7,155,155,7,155,15,45,61,151,209,51,0,94,10,9,10,10,10,10,4,0,4,8.2
201,201,8,4,4,138,2,1124,3,7,999,999,4.5,999,1,9,39,248,23,3,0,83,9,8,10,9,9,8,113,105,8,0.93
1,1,4,2,2,36,2,28,2,2,28,28,2,28,15,39,69,279,51,26,1,91,9,9,9,10,10,9,1,1,0,2.73
23,23,6,3,3,94,1,32,1,31,4,32,3.8,30.8,0,0,0,0,39,18,0,95,10,10,10,10,10,9,21,21,0,1.65
36,36,6,3,3,18657,1,28,1,1,28,28,1,28,28,58,88,363,15,0,0,88,9,9,10,9,10,9,14,14,0,0.91
1,1,4,1,2,44,2,365,2,2,1125,1125,2,1125,0,0,0,0,76,19,0,96,10,10,10,10,10,10,1,1,0,3.1
1,1,1,1,1,60,7,7,7,7,7,7,7,7,1,1,1,1,0,0,0,,,,,,,,1,0,1,
2,2,5,2,3,86,1,30,1,2,30,30,1.2,30,0,0,6,67,160,32,0,96,10,10,10,10,10,10,2,2,0,6.32
1,1,7,3,3,210,1,31,1,2,1125,1125,1.4,1125,0,0,0,0,186,36,0,99,10,10,10,10,10,10,1,1,0,7.86
19,19,6,3,4,102,1,365,2,4,365,365,3.7,365,24,40,62,143,47,16,5,100,10,10,10,10,10,10,14,14,0,1.94
1,1,6,2,4,55,2,365,2,2,1125,1125,2,1125,30,60,90,180,43,17,2,93,10,10,9,9,10,9,1,1,0,1.71
34,34,2,1,1,35,1,60,1,3,1125,1125,2.2,1125,7,34,60,335,114,46,3,95,10,9,10,10,10,10,28,28,0,4.54
1,1,2,1,1,46,1,1125,1,1,1125,1125,1,1125,0,0,0,0,91,23,1,95,10,10,10,10,10,10,1,1,0,3.72
3,3,1,1,1,22,2,1125,2,2,1125,1125,2,1125,1,1,1,1,4,2,0,100,10,10,10,10,10,10,3,0,3,0.16
2,2,4,1,2,50,3,60,1,7,1125,1125,3.6,1125,26,56,86,249,60,15,1,98,10,10,10,10,10,10,2,2,0,2.73
1,1,6,2,4,86,2,28,2,2,1125,1125,2,1125,9,9,25,115,44,17,1,92,10,10,10,10,10,9,1,1,0,1.84
201,201,7,4,4,127,2,1124,3,14,999,999,6.2,999,21,44,74,292,49,17,1,93,9,10,9,9,10,9,113,105,8,2.01
0,0,2,1,1,51,3,15,3,3,15,15,3,15,19,35,35,35,29,3,0,99,10,10,10,10,10,10,1,1,0,1.15
9,9,10,3,7,116,1,365,1,3,365,365,2.5,365,15,45,46,46,20,7,0,89,10,10,10,10,9,9,6,6,0,0.85
2,2,2,,1,27,2,1125,2,2,1125,1125,2,1125,0,0,21,111,9,0,0,93,10,10,10,10,10,9,1,0,1,0.36
1,1,2,1,2,40,1,1125,1,1,1125,1125,1,1125,6,36,66,156,40,19,0,99,10,10,10,10,10,10,1,0,1,2.29
2,2,2,1,1,93,1,31,1,3,1125,1125,1.4,1125,25,55,85,173,98,26,1,100,10,10,10,10,10,10,3,0,3,3.94
1,1,2,1,2,80,2,28,2,2,1125,1125,2,1125,27,55,56,77,44,14,1,99,10,10,10,10,10,10,1,1,0,1.76
201,201,8,4,5,228,2,1124,3,7,999,999,4.4,999,0,0,0,0,27,10,2,94,9,10,9,9,10,10,113,105,8,1.09
2,2,2,1,1,93,1,31,1,3,1125,1125,1.4,1125,30,60,90,180,83,19,1,100,10,10,10,10,10,10,3,0,3,3.33
6,6,4,2,2,80,1,1125,1,1,1125,1125,1,1125,29,59,89,364,0,0,0,,,,,,,,5,0,5,
5,5,6,2,3,90,3,1125,3,3,1125,1125,3,1125,6,36,49,49,22,14,0,92,9,10,9,9,9,9,5,5,0,0.95
35,35,10,3,7,128,1,1125,1,28,1125,1125,2.8,1125,8,9,9,213,47,12,0,97,10,10,10,10,10,10,10,10,0,1.97
5,5,4,1,2,88,3,1125,3,3,1125,1125,3,1125,4,6,19,19,31,8,0,96,10,10,10,10,10,10,5,5,0,1.3
6,6,3,2,2,65,1,60,1,1,60,60,1,60,30,60,90,365,1,0,0,100,8,10,10,10,10,10,5,0,5,0.05
2,2,6,3,3,193,2,1124,1,5,999,999,3.3,999,19,36,52,177,120,50,1,99,,,,,,,1,1,0,4.94
1,1,4,2,3,58,3,1125,3,3,1125,1125,3,1125,23,53,83,173,33,13,0,100,10,10,10,10,10,10,1,1,0,1.35
1,1,4,2,2,95,2,1125,2,2,1125,1125,2,1125,0,0,0,0,28,0,0,99,10,10,10,10,10,10,1,1,0,1.2
1,1,2,1,1,30,2,20,2,2,20,20,2,20,0,0,0,0,2,2,0,100,10,10,10,10,10,10,1,0,1,0.22
3,3,4,1,1,35,1,14,1,1,14,14,1,14,0,0,0,0,54,3,0,94,10,10,10,10,9,10,3,0,3,2.23
1,1,4,1,1,80,2,365,2,2,1125,1125,2,1125,0,0,0,0,73,33,4,96,10,9,10,10,10,9,1,1,0,2.98
1,1,2,1,1,39,2,365,2,2,1125,1125,2,1125,0,11,38,313,64,27,0,94,10,9,10,10,10,9,1,1,0,2.62
3,3,4,1,3,39,1,1125,1,1,1125,1125,1,1125,0,0,0,0,2,2,0,90,9,10,10,9,7,10,3,3,0,0.56
1,1,2,1,0,60,3,30,3,3,1125,1125,3,1125,30,60,90,90,4,1,0,90,10,10,10,10,10,9,1,0,1,0.27
1,1,2,1,1,36,2,7,2,2,7,7,2,7,0,0,0,0,49,22,2,98,10,10,10,10,10,10,1,0,1,2.04
1,1,4,2,2,50,2,10,2,2,10,10,2,10,28,58,88,178,21,0,0,96,10,10,10,9,9,10,1,0,1,0.89
1,1,4,2,3,50,2,365,2,2,1125,1125,2,1125,29,59,89,179,21,4,0,88,9,9,10,10,9,9,1,1,0,0.86
2,2,2,1,1,25,2,30,2,2,1125,1125,2,1125,21,44,44,44,5,1,0,80,8,6,8,8,8,8,1,0,1,0.2
4,4,1,1,1,27,5,1111,5,5,1125,1125,5,1125,2,2,2,2,21,4,0,95,10,9,10,10,10,10,2,0,2,0.85
1,1,2,1,1,45,3,40,3,3,1125,1125,3,1125,0,0,0,0,116,31,2,96,10,10,10,10,9,10,1,1,0,4.83
1,1,4,1,2,58,2,12,2,2,12,12,2,12,0,1,1,111,90,19,0,96,10,10,10,10,10,9,1,1,0,4.11
1,1,6,3,3,105,2,31,2,3,1125,1125,2,1125,16,31,56,126,97,27,2,94,9,9,10,10,10,9,2,2,0,3.93
1,1,4,2,2,50,2,365,2,2,1125,1125,2,1125,0,0,7,97,38,8,0,98,10,10,10,10,10,10,1,1,0,1.6
1,1,5,2,3,48,2,365,2,2,365,365,2,365,0,0,0,0,53,12,0,92,9,10,10,10,9,9,1,1,0,2.28
1,1,2,1,1,100,2,1125,2,2,1125,1125,2,1125,0,0,11,11,5,1,0,100,10,10,10,10,10,9,1,1,0,0.22
3,3,1,1,1,22,1,1124,1,1,1124,1124,1,1124,0,23,53,53,24,7,2,99,10,10,10,10,10,10,3,0,3,1.29
23,23,3,1,2,47,1,31,1,4,4,31,3.4,29.1,0,0,0,0,22,9,0,89,9,9,9,9,9,9,21,21,0,0.94
1,1,4,2,2,50,2,365,2,2,1125,1125,2,1125,0,0,0,0,17,0,0,96,9,10,9,10,10,10,1,1,0,0.72
3,3,4,2,2,101,2,1125,2,2,1125,1125,2,1125,23,41,63,134,121,45,1,99,10,10,10,10,10,10,2,2,0,4.95
1,1,2,1,1,35,7,60,7,7,60,60,7,60,0,4,34,124,4,0,0,95,9,9,10,10,10,10,1,0,1,0.22
12,12,16,9,19,75,1,1100,1,2,1100,1100,1.2,1100,29,59,89,364,0,0,0,,,,,,,,11,8,3,
3,3,2,1,2,60,2,7,2,2,7,7,2,7,29,59,89,179,2,0,0,100,10,10,10,10,10,10,3,0,3,0.13
1,1,4,1,2,58,2,30,2,2,1125,1125,2,1125,30,58,87,356,79,15,0,91,9,9,10,10,9,9,1,1,0,3.59
1,1,6,3,3,113,2,30,2,5,1125,1125,2.4,1125,19,49,79,91,52,21,0,100,10,10,10,10,10,10,1,1,0,2.27
1,1,2,1,1,65,2,999,2,2,1125,1125,2,1125,24,52,79,347,130,25,5,98,10,10,10,10,10,10,1,1,0,5.42
3,3,1,1,1,21,1,1125,1,1,1125,1125,1,1125,1,23,53,328,30,12,1,99,10,10,10,10,10,10,3,0,3,1.51
1,1,2,1,1,169,1,1125,1,2,1125,1125,1.2,1125,30,60,78,78,162,48,0,97,10,10,10,10,10,10,1,1,0,6.9
2,2,5,3,3,167,2,1000,2,3,1000,1000,2.2,1000,29,56,80,170,44,12,0,100,10,10,10,10,10,10,1,1,0,1.88
3,3,2,1,1,139,2,30,2,2,999,999,2,999,0,0,0,40,0,0,0,,,,,,,,3,2,0,
13,13,4,1,1,50,2,31,2,3,1125,1125,2,1125,14,42,72,347,85,34,4,97,10,9,10,10,10,10,12,12,0,3.62
1,1,4,2,4,107,1,1125,1,2,1125,1125,1.3,1125,0,0,0,80,111,37,1,99,,,,,,,1,1,0,4.71
11,11,4,1,1,36,2,1125,2,2,1125,1125,2,1125,17,17,42,112,21,0,0,88,9,9,9,9,10,9,10,10,0,0.89
201,201,6,2,3,87,2,1125,2,7,999,999,4.5,999,3,3,3,200,82,24,1,90,9,9,8,9,10,9,113,105,8,3.49
5,5,6,2,3,99,3,1125,3,3,1125,1125,3,1125,0,1,2,2,56,22,1,94,10,9,10,10,10,10,5,5,0,2.34
0,0,4,2,2,251,2,1125,2,2,1125,1125,2,1125,29,59,89,179,3,2,0,100,10,10,10,10,10,9,1,1,0,0.23
4,4,5,3,3,171,3,30,3,4,1125,1125,3,1125,19,42,66,275,103,42,2,100,10,10,10,10,10,10,3,3,0,4.33
34,34,4,2,3,45,1,60,1,3,1125,1125,2.2,1125,16,36,62,328,73,26,2,89,10,9,9,9,10,9,28,28,0,3.05
8,8,2,,2,17,1,50,1,3,50,50,1.5,50,23,51,71,250,23,20,2,94,10,9,10,10,10,10,8,2,6,1.21
1,1,6,3,3,65,2,365,2,2,1125,1125,2,1125,29,59,89,179,40,6,0,89,10,10,10,9,10,9,1,1,0,1.69
4,4,3,1,2,40,1,61,1,1,61,61,1,61,26,51,75,165,53,15,1,90,10,9,10,10,10,9,4,3,1,2.23
4,4,2,1,1,30,1,7,1,1,1125,1125,1,1125,0,0,0,0,92,17,0,91,10,10,10,10,10,9,4,3,1,3.95
1,1,2,,1,88,2,7,2,2,7,7,2,7,16,37,50,230,67,32,4,100,10,10,10,10,10,10,1,1,0,2.9
1,1,5,3,3,65,2,28,2,2,28,28,2,28,0,2,3,65,56,29,0,97,10,10,10,10,10,10,1,1,0,2.32
13,13,4,1,2,63,2,31,2,3,31,31,2,31,0,0,3,24,42,14,0,98,10,10,10,10,10,10,12,12,0,1.87
1,1,2,1,1,500,2,1125,2,2,1125,1125,2,1125,0,0,0,0,76,13,0,99,10,10,10,10,10,10,1,1,0,3.16
1,1,10,5,7,500,3,1125,3,3,1125,1125,3,1125,0,0,0,0,5,0,0,100,10,10,10,9,10,10,1,1,0,0.21
11,11,6,2,2,35,2,1125,2,2,1125,1125,2,1125,23,53,83,173,3,0,0,90,10,10,10,10,9,10,10,10,0,0.17
1,1,3,1,1,70,1,1125,1,1,1125,1125,1,1125,0,0,7,7,26,4,0,91,9,8,10,9,9,9,1,1,0,1.11
23,23,4,2,2,76,1,31,1,4,4,31,3.4,29.1,0,0,0,0,36,15,1,92,9,10,10,10,10,9,21,21,0,1.55
5,5,6,2,3,100,3,1125,3,3,1125,1125,3,1125,13,43,56,56,45,15,0,93,10,10,10,10,10,9,5,5,0,1.95
5,5,4,,2,101,3,1125,3,3,1125,1125,3,1125,0,5,18,18,53,22,1,94,10,9,10,10,10,10,5,5,0,2.24
1,1,2,1,1,50,1,14,1,1,14,14,1,14,28,58,88,363,4,1,0,100,10,10,10,10,9,10,1,0,1,0.18
1,1,2,1,1,50,2,1125,2,2,1125,1125,2,1125,29,56,80,170,95,30,2,85,9,8,9,9,9,8,1,1,0,4.08
1,1,2,1,1,48,3,1125,3,3,1125,1125,3,1125,29,59,89,89,12,1,0,97,10,10,10,10,10,10,1,1,0,0.52
1,1,4,2,3,100,3,21,3,3,1125,1125,3,1125,0,0,0,0,16,2,0,100,10,10,10,10,10,10,1,1,0,0.7
1,1,1,1,2,89,1,1125,1,1,1125,1125,1,1125,30,60,90,90,1,0,0,100,10,10,10,10,10,10,1,1,0,0.04
1,1,2,1,1,59,1,1125,1,1,1125,1125,1,1125,30,60,90,365,21,5,0,97,10,10,10,10,10,10,1,0,1,1.33
5,5,8,4,5,80,1,1125,1,1,1125,1125,1,1125,0,21,47,300,126,34,1,93,10,10,10,10,9,9,3,3,0,5.36
2,2,5,2,3,45,2,365,2,2,1125,1125,2,1125,0,0,19,31,11,5,0,91,9,9,9,9,9,9,2,1,1,0.49
1,1,2,1,1,31,1,1125,1,1,1125,1125,1,1125,0,0,0,80,48,1,0,94,10,10,10,10,9,9,1,0,1,2.02
7,7,4,2,2,43,2,31,2,4,1125,1125,3.1,1125,0,0,0,0,44,18,1,98,10,10,10,10,10,10,5,5,0,1.87
4,4,2,1,1,105,2,31,2,2,31,31,2,31,30,60,90,355,11,4,0,98,10,10,10,10,10,9,2,2,0,0.47
1,1,2,1,2,20,2,28,2,2,1125,1125,2,1125,0,0,0,0,42,17,1,98,10,10,10,10,9,10,1,0,1,2.23
16,16,6,3,4,401,2,31,2,7,31,31,2.5,31,24,49,79,336,4,3,0,100,10,10,10,9,10,8,15,15,0,0.18
201,201,4,1,2,64,2,1125,1,5,999,999,3.7,999,0,0,0,0,38,2,0,92,10,10,9,10,10,9,113,105,8,1.6
16,16,4,2,2,329,2,31,2,4,31,31,2.2,31,30,58,75,326,1,0,0,100,10,10,10,10,10,10,15,15,0,0.07
