,host_listings_count,host_total_listings_count,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,latitude,longitude
3496,2,2,4,1,2,40,3,1125,3,3,1125,1125,3,1125,16,46,76,208,57,16,1,97,10,10,10,10,10,10,1,1,0,2.45,55.9419,-3.22428
3509,1,1,2,1,1,40,1,7,1,1,7,7,1,7,0,0,0,78,16,2,0,94,9,9,9,9,8,9,1,0,1,0.56,55.90391,-3.14486
3519,1,1,5,1,3,40,2,365,2,2,1125,1125,2,1125,0,0,10,100,33,7,1,95,10,9,10,10,10,9,1,1,0,1.15,55.97463,-3.17392
3540,1,1,2,1,1,40,2,365,2,2,1125,1125,2,1125,12,42,69,160,91,19,1,98,10,9,10,10,10,9,1,1,0,3.2,55.95806,-3.1917
3548,2,2,4,1,2,40,2,365,2,2,1125,1125,2,1125,0,1,28,107,94,10,1,95,10,9,10,10,10,10,2,2,0,3.31,55.94937,-3.18362
3572,0,0,4,1,2,40,2,30,1,2,1125,1125,1.3,1125,13,21,21,21,41,14,0,96,10,10,10,10,10,9,1,1,0,1.46,55.94559,-3.21044
3659,3,3,3,1,1,40,1,7,1,1,7,7,1,7,0,0,0,0,58,1,0,95,10,10,10,10,10,10,3,0,3,2.17,55.97146,-3.3096
3666,1,1,2,1,1,40,2,3,2,2,3,3,2,3,28,58,88,363,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55.94813,-3.1358
3717,2,2,2,1,2,40,2,1125,2,2,1125,1125,2,1125,30,60,90,90,10,2,0,80,8,8,10,10,8,9,2,0,2,0.36,55.90745,-3.22456
3728,2,2,2,1,1,40,1,5,1,1,1125,1125,1,1125,0,0,0,0,36,3,0,98,10,10,10,10,9,9,1,0,1,1.33,55.96538,-3.17209
3762,2,2,1,1,1,40,2,1125,2,2,1125,1125,2,1125,0,0,0,263,10,2,0,100,10,10,10,10,10,10,2,0,2,0.38,55.96588,-3.16358
3767,1,1,2,1,1,40,3,30,2,3,30,30,2.7,30,0,0,0,0,31,11,0,98,10,10,10,10,9,10,1,0,1,1.14,55.97472,-3.22426
3805,1,1,2,1,1,40,2,9,2,2,9,9,2,9,30,60,90,90,25,0,0,99,10,10,10,10,10,10,1,0,1,0.93,55.95796,-3.16079
3835,1,1,2,1,1,40,1,1125,1,1,1125,1125,1,1125,0,0,21,296,46,0,0,87,9,9,10,9,9,9,1,0,1,1.7,55.97341,-3.17293
3854,1,1,2,1,1,40,2,1125,2,2,1125,1125,2,1125,0,0,0,0,16,16,0,96,10,10,10,10,10,10,1,1,0,1.5,55.97433,-3.1727
3865,1,1,1,1,2,40,2,1125,2,2,1125,1125,2,1125,0,0,8,8,16,0,0,100,10,10,10,10,10,10,1,0,1,0.59,55.93516,-3.25641
3959,2,2,2,1,1,40,1,1125,1,1,1125,1125,1,1125,1,1,1,1,30,0,0,95,10,9,10,10,10,10,2,2,0,1.54,55.95228,-3.10922
3995,1,1,4,1,1,40,2,365,2,2,1125,1125,2,1125,15,42,61,151,27,11,1,87,9,9,10,10,10,9,1,1,0,1.05,55.9763,-3.17668
4027,1,1,2,1,2,40,1,1125,1,1,1125,1125,1,1125,6,36,66,156,40,19,0,99,10,10,10,10,10,10,1,0,1,2.29,55.98739,-3.41876
4081,4,4,3,1,2,40,1,61,1,1,61,61,1,61,26,51,75,165,53,15,1,90,10,9,10,10,10,9,4,3,1,2.23,55.93995,-3.1824
4120,1,1,1,1,1,40,2,31,2,2,1125,1125,2,1125,0,0,0,0,11,0,0,100,10,10,10,10,10,10,1,0,1,0.61,55.94412,-3.30004
4206,2,2,3,1,3,40,2,14,2,2,14,14,2,14,29,59,89,364,8,1,0,88,9,9,9,9,9,9,1,0,1,0.36,55.92023,-3.27172
4214,1,1,2,3,3,40,1,14,1,1,14,14,1,14,29,59,89,364,1,1,0,0,0,0,0,0,0,0,1,0,1,0.1,55.92221,-3.25212
4382,1,1,4,2,2,40,2,10,2,3,10,10,2,10,30,60,90,101,74,26,2,99,10,10,10,10,9,10,1,1,0,3.58,55.96028,-3.15673
4385,1,1,2,1,2,40,4,1125,4,4,1125,1125,4,1125,30,60,90,91,1,0,0,80,10,8,10,8,10,8,1,0,1,0.07,55.92828,-3.26913
4390,1,1,2,1,1,40,1,75,1,1,75,75,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55.97461,-3.2552
4405,2,2,1,1,2,40,5,1125,5,5,1125,1125,5,1125,30,60,90,365,1,1,0,0,0,0,0,0,0,0,1,0,1,0.1,55.90558,-3.15451
4510,1,1,4,2,2,40,4,1125,4,4,1125,1125,4,1125,0,0,0,0,14,10,0,91,10,9,10,10,10,10,1,1,0,0.71,55.97214,-3.23674
4557,1,1,4,1,1,40,2,365,2,2,1125,1125,2,1125,0,0,0,82,7,3,0,100,10,10,10,9,10,9,1,1,0,0.42,55.97663,-3.16823
4635,3,3,2,1,1,40,3,1125,3,3,1125,1125,3,1125,30,60,90,365,14,2,0,91,10,9,10,10,10,9,2,0,2,0.78,55.92984,-3.18726
4641,6,6,1,1,1,40,1,1125,1,1,1125,1125,1,1125,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,6,0,55.96032,-3.19942
4649,2,2,2,1,1,40,2,7,2,2,7,7,2,7,27,57,87,362,3,0,0,100,10,10,10,10,9,10,2,0,2,0.21,55.97777,-3.17423
4697,1,1,2,1,1,40,1,7,1,1,1125,1125,1,1125,30,60,90,180,19,7,0,96,10,10,10,10,10,10,1,0,1,1.13,55.96359,-3.17164
4702,2,2,2,1,1,40,1,1125,1,1,1125,1125,1,1125,0,0,0,0,15,0,0,89,10,9,10,10,10,9,1,0,1,0.87,55.98494,-3.19293
4735,0,0,2,1,1,40,1,1125,1,1,1125,1125,1,1125,29,59,89,364,1,1,0,100,10,10,10,10,10,10,1,0,1,0.1,55.96039,-3.17222
4752,1,1,2,1,1,40,5,1125,5,5,1125,1125,5,1125,0,0,9,189,36,3,0,96,10,9,10,10,9,10,1,0,1,2.01,55.96422,-3.17111
4757,2,2,2,1,2,40,3,1125,3,3,1125,1125,3,1125,1,1,1,1,4,1,0,80,9,8,9,9,10,8,2,0,2,0.27,55.94255,-3.19845
4759,1,1,2,1,1,40,2,1125,2,2,1125,1125,2,1125,30,60,90,365,1,0,0,60,6,10,2,4,6,6,1,0,1,0.06,55.97116,-3.22871
4782,1,1,2,1,1,40,2,30,2,2,30,30,2,30,30,60,90,90,10,3,0,98,10,9,10,10,10,10,1,0,1,0.58,55.94674,-3.19243
4818,1,1,5,2,2,40,1,31,1,1,31,31,1,31,0,0,0,19,5,0,0,88,10,10,9,10,9,9,1,1,0,0.34,55.94924,-3.17691
4838,2,2,2,1,1,40,1,1125,1,1,1125,1125,1,1125,17,32,37,127,10,0,0,94,10,9,10,10,10,9,2,0,2,0.62,55.92242,-3.27891
4842,0,0,2,1,1,40,1,1125,1,1,1125,1125,1,1125,1,1,21,296,8,8,0,100,10,10,10,10,10,10,1,0,1,0.73,55.95278,-3.112
4874,2,2,1,1,2,40,2,90,2,2,90,90,2,90,21,49,59,334,4,0,0,90,9,9,9,9,9,9,1,0,1,0.25,55.94785,-3.17858
4971,2,2,4,2,2,40,2,365,2,2,1125,1125,2,1125,1,11,38,129,35,22,0,93,10,9,10,10,10,9,1,1,0,2.24,55.96803,-3.17706
4979,0,0,3,0,2,40,1,1125,1,1,1125,1125,1,1125,0,0,0,0,76,55,0,99,10,10,10,10,10,10,1,1,0,4.89,55.97207,-3.1599
4997,1,1,2,1,1,40,2,365,2,2,1125,1125,2,1125,0,0,0,0,6,4,1,73,10,9,8,8,9,7,1,1,0,0.41,55.94249,-3.21107
5000,1,1,4,2,2,40,2,365,2,2,1125,1125,2,1125,11,33,43,134,18,9,2,92,10,9,9,9,9,9,1,1,0,1.16,55.93773,-3.2253
5120,1,1,2,1,1,40,2,1125,2,2,1125,1125,2,1125,30,60,90,365,8,1,0,98,10,10,10,10,10,10,1,0,1,0.54,55.93526,-3.23217
5160,1,1,2,1,1,40,1,7,1,1,7,7,1,7,30,60,90,180,14,1,0,95,10,9,10,10,9,10,1,0,1,0.89,55.90534,-3.14756
5210,1,1,2,1,1,40,2,1125,2,2,1125,1125,2,1125,7,7,7,7,14,6,0,99,10,10,10,10,10,10,1,0,1,0.94,55.96004,-3.21366
5227,1,1,2,1,1,40,2,1125,2,2,1125,1125,2,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55.93308,-3.12323
5232,1,1,1,1,1,40,3,30,3,3,30,30,3,30,30,60,90,90,2,0,0,90,9,9,10,10,9,9,3,1,2,0.14,55.95549,-3.1565
5271,3,3,4,1,2,40,1,1125,1,1,1125,1125,1,1125,0,0,0,0,15,4,0,100,10,10,10,10,10,10,1,0,1,1,55.95682,-3.13358
5302,1,1,2,1,1,40,1,1125,1,1,1125,1125,1,1125,30,60,69,69,7,2,0,100,10,10,10,10,9,10,1,0,1,0.48,55.93599,-3.21155
5320,0,0,2,1,1,40,2,10,2,3,10,10,2,10,24,54,84,94,45,30,1,98,10,10,10,10,10,10,1,1,0,3.03,55.94311,-3.21563
5339,19,19,4,2,2,40,2,14,2,2,14,14,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,55.92976,-3.25546
5360,0,0,3,1,1,40,2,30,1,2,30,30,2,30,25,51,58,58,26,17,2,98,10,10,10,10,10,10,1,0,1,1.76,55.9464,-3.21219
5399,0,0,2,1,1,40,1,1125,1,1,1125,1125,1,1125,0,0,0,0,22,6,0,99,10,10,10,10,10,10,1,0,1,1.47,55.96218,-3.17924
5415,0,0,1,1,1,40,1,5,1,1,5,5,1,5,0,0,0,0,40,22,1,98,10,10,10,10,10,10,1,0,1,2.73,55.94996,-3.18294
5443,5,5,4,2,3,40,2,60,2,2,60,60,2,60,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,1,5,0,55.97328,-3.18871
5453,0,0,2,1,1,40,2,14,2,2,14,14,2,14,30,60,90,90,12,4,0,97,10,10,10,10,10,10,1,0,1,0.84,55.9658,-3.17635
5458,1,1,2,1,1,40,1,1125,1,2,1125,1125,1.4,1125,0,0,0,0,30,22,2,88,9,8,9,10,9,9,1,1,0,2.26,55.96381,-3.17341
5469,0,0,2,1,1,40,2,365,2,2,1125,1125,2,1125,0,19,49,139,4,2,0,80,10,9,9,9,10,9,1,1,0,0.29,55.97151,-3.17043
5531,0,0,3,1,1,40,2,365,2,2,1125,1125,2,1125,19,40,52,144,1,1,0,100,10,10,10,10,8,10,1,1,0,0.08,55.94244,-3.21421
5539,1,1,2,1,2,40,1,1125,1,1,1125,1125,1,1125,29,59,89,179,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55.92823,-3.1274
5566,0,0,3,1,2,40,7,365,7,7,1125,1125,7,1125,0,0,0,0,5,5,1,84,10,10,10,8,9,10,1,1,0,0.42,55.95039,-3.21358
5594,5,5,2,2,4,40,1,1125,1,1,1125,1125,1,1125,30,60,90,365,2,2,0,100,10,10,10,10,10,10,6,1,5,0.19,55.95846,-3.17161
5646,2,2,2,1,1,40,1,1,1,1,1125,1125,1,1125,30,60,90,365,1,1,0,0,0,0,0,0,0,0,2,0,2,0.09,55.97218,-3.17018
5670,2,2,2,1,1,40,3,10,3,3,1125,1125,3,1125,28,58,88,178,1,1,0,20,2,8,8,10,10,6,1,0,1,0.1,55.90723,-3.15427
5684,1,1,2,1,2,40,2,5,1,2,5,5,1.6,5,20,50,80,170,7,7,0,91,9,10,10,9,10,9,1,0,1,0.59,55.94521,-3.20535
5718,2,2,2,1,1,40,1,1125,1,1,1125,1125,1,1125,28,58,88,363,1,1,0,100,10,10,10,10,10,10,2,0,2,0.1,55.90333,-3.23153
5751,1,1,2,1,0,40,2,60,2,2,1125,1125,2,1125,29,39,53,65,0,0,0,0,0,0,0,0,0,0,2,1,1,0,55.9688,-3.16404
5789,2,2,1,1,1,40,3,1125,3,3,1125,1125,3,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,55.93114,-3.21907
5826,0,0,2,1,1,40,1,1125,1,1,1125,1125,1,1125,30,58,88,178,7,7,0,94,10,10,10,10,10,10,1,0,1,0.67,55.945,-3.21493
5861,0,0,2,1,1,40,2,365,2,2,1125,1125,2,1125,16,43,71,161,23,23,4,97,10,10,9,10,10,10,1,1,0,2.29,55.94925,-3.19333
5962,2,2,2,1,0,40,2,8,2,2,8,8,2,8,29,59,89,89,0,0,0,0,0,0,0,0,0,0,2,0,2,0,55.95585,-3.18007
5985,9,9,1,1,1,40,1,1125,1,5,15,1125,1.2,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,55.96086,-3.20044
6079,0,0,1,1,1,40,1,7,1,1,7,7,1,7,28,58,88,178,0,0,0,0,0,0,0,0,0,0,2,0,2,0,55.97704,-3.21178
6107,2,2,2,0,0,40,1,1125,1,1,1125,1125,1,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,55.90237,-3.22934
6133,0,0,2,1,0,40,1,1125,1,1,1125,1125,1,1125,0,0,19,109,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55.95735,-3.22056
6210,2,2,14,4,8,40,3,20,3,3,1125,1125,3,1125,0,0,1,45,2,2,0,100,10,10,10,10,10,10,2,1,1,0.55,55.9665,-3.15918
6241,2,2,1,1,0,40,14,60,14,14,60,60,14,60,0,0,19,19,0,0,0,0,0,0,0,0,0,0,5,2,3,0,55.96573,-3.18038
6272,1,1,2,1,1,40,2,3,2,2,1125,1125,2,1125,0,0,0,0,4,4,0,95,10,10,10,10,10,10,1,0,1,1.38,55.95014,-3.11527
6278,0,0,2,1,0,40,1,30,1,1,30,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,55.92317,-3.27441
6304,5,5,4,2,2,40,3,40,3,3,40,40,3,40,29,59,89,89,1,1,0,100,10,10,10,10,10,10,4,1,3,0.49,55.95494,-3.15575
6309,3,3,3,1,3,40,1,1125,1,1,1125,1125,1,1125,1,1,1,1,1,1,1,20,2,2,2,2,2,2,2,0,2,1,55.9169,-3.27726
6344,1,1,2,1,1,40,2,365,2,2,365,365,2,365,19,41,41,41,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55.94224,-3.28439
6345,2,2,4,1,2,40,1,1125,1,1,1125,1125,1,1125,0,0,0,2,2,2,1,100,10,10,10,10,10,10,2,1,1,1.2,55.96716,-3.15915
6357,0,0,1,1,1,40,1,5,1,1,1125,1125,1,1125,30,60,90,90,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55.97433,-3.1859
6423,0,0,2,1,2,40,1,1125,1,1,1125,1125,1,1125,29,59,89,364,0,0,0,0,0,0,0,0,0,0,4,0,4,0,55.94628,-3.21508
6438,6,6,2,1,0,40,1,365,1,2,365,365,1,365,30,60,90,128,1,1,0,100,10,10,10,10,10,10,5,0,2,0.68,55.95297,-3.20057
6478,0,0,2,1,0,40,1,1125,1,1,1125,1125,1,1125,30,60,90,365,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55.94292,-3.23508
6546,0,0,1,1,1,40,1,365,1,1,365,365,1,365,25,55,69,327,0,0,0,0,0,0,0,0,0,0,3,0,3,0,55.93587,-3.16671
6492,0,0,4,2,2,39.29,30,1125,30,30,1125,1125,30,1125,16,46,76,351,0,0,0,0,0,0,0,0,0,0,2,2,0,0,55.97427,-3.16325
96,2,2,2,1,1,39,2,30,2,2,30,30,2,30,30,60,90,365,36,1,0,95,9,9,10,10,9,9,2,0,2,0.36,55.968,-3.17683
541,1,1,2,1,1,39,1,180,1,1,180,180,1,180,22,49,49,49,772,79,12,98,10,10,10,10,10,10,1,0,1,10.45,55.95951,-3.16998
594,3,3,2,1,1,39,1,1125,1,1,1125,1125,1,1125,0,0,0,0,534,36,1,90,10,10,9,10,10,10,3,0,3,7.22,55.94745,-3.19022
1055,4,4,1,1,1,39,28,1125,28,28,1125,1125,28,1125,27,57,87,362,132,3,0,98,10,10,10,10,10,10,2,0,2,2.09,55.96549,-3.17394
1095,1,1,2,1,1,39,1,1125,1,1,1125,1125,1,1125,0,0,0,0,170,1,0,99,10,10,10,10,10,10,1,0,1,2.71,55.9475,-3.09755
1107,2,2,1,1,1,39,3,28,3,3,28,28,3,28,29,59,89,364,18,1,0,96,10,10,10,10,10,9,2,0,2,0.32,55.9759,-3.20345
1241,1,1,4,2,3,39,2,13,2,2,1125,1125,2,1125,5,17,34,301,217,23,1,97,10,10,10,10,10,9,1,1,0,3.98,55.96598,-3.16697
1247,1,1,6,3,3,39,2,1125,2,2,1125,1125,2,1125,0,26,56,176,26,8,1,83,9,8,9,10,9,8,1,1,0,0.5,55.929,-3.13019
1377,1,1,4,1,2,39,3,365,3,3,1125,1125,3,1125,0,0,0,0,272,25,6,96,10,10,10,10,9,9,1,1,0,4.89,55.96065,-3.17007
1487,1,1,4,2,3,39,1,28,1,1,1125,1125,1,1125,16,16,16,33,227,18,7,98,10,10,10,10,10,10,1,1,0,4.34,55.953,-3.14863
1492,2,2,4,1,2,39,2,30,2,2,1125,1125,2,1125,2,2,2,54,230,17,0,94,10,10,10,10,9,9,2,2,0,4.28,55.9658,-3.172
1555,1,1,2,1,1,39,2,1125,2,2,1125,1125,2,1125,0,0,0,0,130,13,0,99,10,10,10,10,10,10,1,0,1,2.51,55.95862,-3.22214
1711,3,3,2,1,2,39,2,1125,2,2,1125,1125,2,1125,30,60,90,362,192,15,0,94,10,9,10,10,10,10,3,0,3,3.78,55.95585,-3.16096
1714,3,3,2,1,2,39,2,1125,2,2,1125,1125,2,1125,30,54,84,174,201,13,0,95,10,9,10,10,9,9,3,0,3,3.96,55.95557,-3.1594
1793,1,1,1,1,0,39,2,5,2,2,5,5,2,5,30,53,70,345,161,17,0,96,10,10,10,10,10,10,1,0,1,3.15,55.94422,-3.21937
2022,1,1,2,1,1,39,2,1125,2,2,1125,1125,2,1125,25,50,80,343,183,42,7,91,10,9,10,10,10,9,1,1,0,3.95,55.94167,-3.17541
2055,3,3,2,1,1,39,2,1125,2,2,1125,1125,2,1125,0,0,0,0,50,3,1,98,10,10,10,10,9,10,1,0,1,1.15,55.96385,-3.17517
2138,1,1,3,1,1,39,2,30,2,2,30,30,2,30,0,0,0,0,171,18,0,98,10,10,10,10,10,10,1,0,1,3.99,55.94571,-3.19146
2497,1,1,3,2,2,39,1,1125,1,1,1125,1125,1,1125,0,0,9,99,147,12,0,98,10,10,10,10,10,10,1,0,1,3.71,55.94126,-3.24828
2614,2,2,2,1,1,39,3,8,2,3,8,8,2.1,8,23,53,83,83,13,0,0,97,10,10,10,10,9,10,1,0,1,0.33,55.96294,-3.17599
2748,4,4,2,1,1,39,2,1125,2,2,1125,1125,2,1125,0,0,0,0,217,36,1,97,10,10,10,10,10,10,2,2,0,5.6,55.9635,-3.17317
3014,1,1,2,1,1,39,2,120,2,2,1125,1125,2,1125,0,0,0,82,82,7,0,95,9,9,10,10,9,9,1,0,1,2.41,55.93636,-3.21893
3269,4,4,2,1,1,39,3,1125,3,3,1125,1125,3,1125,0,0,19,19,10,0,0,80,8,6,10,10,10,8,3,0,3,0.45,55.95707,-3.17227
3270,4,4,2,1,1,39,3,1125,3,3,1125,1125,3,1125,0,1,17,17,18,0,0,82,9,7,9,9,9,9,3,0,3,0.61,55.9557,-3.17067
3341,1,1,2,1,1,39,1,1125,1,1,1125,1125,1,1125,29,59,89,364,24,1,0,96,10,10,10,10,9,10,1,0,1,0.82,55.9726,-3.17339
3375,2,2,4,2,2,39,2,30,2,2,1125,1125,2,1125,23,53,83,293,135,28,1,87,9,8,9,9,9,8,2,2,0,4.53,55.96273,-3.16157
4043,1,1,2,1,1,39,2,365,2,2,1125,1125,2,1125,0,11,38,313,64,27,0,94,10,9,10,10,10,9,1,1,0,2.62,55.93824,-3.21173
4044,3,3,4,1,3,39,1,1125,1,1,1125,1125,1,1125,0,0,0,0,2,2,0,90,9,10,10,9,7,10,3,3,0,0.56,55.93614,-3.2422
4243,1,1,2,1,1,39,2,1125,2,2,1125,1125,2,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,55.92739,-3.15734
4380,1,1,2,1,1,39,1,15,1,1,15,15,1,15,0,0,0,0,37,5,0,99,10,10,10,10,10,10,1,0,1,1.8,55.96027,-3.17525
4606,1,1,4,1,2,39,2,365,2,2,1125,1125,2,1125,14,30,60,150,55,28,5,100,10,10,10,10,10,10,1,1,0,3.1,55.95844,-3.20179
4708,21,21,1,0,1,39,1,1125,1,3,1125,1125,1.3,1125,27,57,84,342,0,0,0,0,0,0,0,0,0,0,21,0,21,0,55.94957,-3.21776
5026,2,2,2,1,1,39,1,1125,1,1,1125,1125,1,1125,22,45,75,75,10,1,0,94,10,9,10,10,10,9,2,1,1,0.7,55.96471,-3.19929
5378,7,7,4,2,2,39,2,31,2,4,1125,1125,3.1,1125,0,21,51,231,9,5,0,91,9,9,10,10,9,9,5,5,0,0.63,55.97434,-3.18835
5533,6,6,4,1,2,39,1,1125,1,1,1125,1125,1,1125,27,37,37,37,60,45,1,98,10,10,10,10,10,10,5,5,0,4.37,55.96556,-3.18655
5576,3,3,1,1,1,39,1,1125,1,4,1125,1125,1.1,1125,29,59,62,62,1,1,0,100,10,10,10,10,10,10,3,0,3,0.53,55.95341,-3.14528
6145,0,0,4,1,1,39,1,4,1,1,4,4,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0.13,55.93268,-3.23524
6497,0,0,4,2,2,39,29,1125,29,29,1125,1125,29,1125,0,8,38,313,0,0,0,0,0,0,0,0,0,0,2,2,0,0,55.98228,-3.193
6527,0,0,2,1,2,39,1,1125,1,1,1125,1125,1,1125,29,59,89,364,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55.9624,-3.19878
5196,51,51,2,1,1,38.43,2,28,2,2,28,28,2,28,0,0,0,0,36,20,1,97,10,10,9,10,10,10,19,19,0,2.34,55.95574,-3.21008
316,2,2,2,1,1,38,1,1125,1,1,1125,1125,1,1125,0,10,40,40,37,0,0,96,10,10,10,10,9,10,2,0,2,0.44,55.89942,-3.16137
367,3,3,2,1,2,38,2,1125,2,2,1125,1125,2,1125,30,60,86,361,49,1,0,98,10,10,10,10,9,10,3,0,3,0.64,55.91252,-3.14116
385,1,1,1,1,2,38,1,30,1,1,30,30,1,30,30,60,90,362,7,1,0,94,9,9,10,9,10,9,3,1,2,0.09,55.94242,-3.18437
389,1,1,2,1,1,38,1,9,1,1,9,9,1,9,18,31,48,303,298,22,1,96,10,10,10,10,10,10,1,1,0,3.76,55.95365,-3.11379
667,2,2,2,1,1,38,1,1125,1,1,1125,1125,1,1125,0,13,43,43,14,1,0,100,10,10,10,10,10,10,2,0,2,0.2,55.89833,-3.16045
801,9,9,4,2,2,38,1,1124,1,5,1124,1124,1.4,1124,15,44,53,53,113,12,0,94,10,10,10,10,10,10,6,6,0,1.76,55.93485,-3.2327
811,9,9,3,2,2,38,1,1124,1,5,1124,1124,1.4,1124,15,44,53,53,73,14,1,95,10,10,10,10,10,9,6,6,0,1.12,55.93485,-3.2327
902,1,1,2,1,1,38,2,31,2,2,31,31,2,31,0,0,0,53,46,0,0,99,10,10,10,10,10,10,1,0,1,0.88,55.94396,-3.22211
957,1,1,4,2,3,38,2,1125,2,2,1125,1125,2,1125,0,0,0,0,248,26,1,98,10,10,10,10,10,10,1,1,0,3.91,55.94556,-3.21601
1081,4,4,1,1,2,38,28,1125,28,28,1125,1125,28,1125,28,58,88,363,68,3,0,99,10,10,10,10,10,10,2,0,2,1.08,55.96475,-3.17259
1164,1,1,2,1,1,38,2,365,2,2,1125,1125,2,1125,22,52,82,177,181,12,0,96,10,10,10,10,10,10,1,1,0,2.98,55.94915,-3.20933
1326,1,1,2,1,1,38,2,7,2,2,7,7,2,7,0,0,19,109,115,6,0,99,10,10,10,10,10,10,1,0,1,2.08,55.92059,-3.21474
1391,2,2,3,1,1,38,1,1124,1,2,1124,1124,1.4,1124,19,37,64,130,480,72,6,99,10,10,10,10,10,10,2,2,0,8.64,55.94649,-3.19928
1622,2,2,6,2,2,38,2,28,2,2,28,28,2,28,27,57,87,297,246,32,0,93,9,9,9,9,10,9,1,1,0,4.82,55.94428,-3.21801
1681,1,1,4,2,2,38,2,365,2,2,1125,1125,2,1125,0,0,19,109,204,15,0,94,10,9,10,10,10,9,1,1,0,3.93,55.95609,-3.20669
1803,1,1,2,0,1,38,1,1125,1,1,1125,1125,1,1125,1,19,42,217,587,105,4,96,10,10,10,10,9,10,1,1,0,11.51,55.9448,-3.29394
2287,5,5,2,1,1,38,2,10,2,3,10,10,2,10,11,11,11,11,135,33,4,97,10,10,10,10,9,10,1,1,0,3.21,55.95841,-3.14542
2328,1,1,2,1,1,38,2,14,2,2,14,14,2,14,0,0,0,0,132,13,1,99,10,10,10,10,10,10,1,1,0,3.2,55.94088,-3.09724
2361,6,6,2,1,1,38,2,1125,2,2,1125,1125,2,1125,1,27,50,230,101,11,0,98,10,10,10,10,10,10,5,0,5,2.49,55.96695,-3.18123
2374,1,1,2,1,1,38,2,7,2,2,7,7,2,7,0,0,18,240,34,0,0,99,10,10,10,10,10,10,1,0,1,0.87,55.95822,-3.25667
2383,1,1,2,1,1,38,2,1125,2,2,1125,1125,2,1125,0,25,55,55,20,0,0,96,10,10,10,10,9,10,1,0,1,0.52,55.96086,-3.13892
2431,2,2,5,1,3,38,7,1125,7,7,1125,1125,7,1125,0,0,24,114,104,0,0,99,10,10,10,10,9,10,1,0,1,2.57,55.93842,-3.23483
2605,1,1,2,1,1,38,2,14,2,2,14,14,2,14,0,0,19,294,107,11,0,98,10,10,10,10,9,10,1,0,1,2.72,55.96415,-3.16194
2629,3,3,2,1,1,38,1,7,1,1,7,7,1,7,21,51,81,171,79,3,0,96,10,10,10,10,10,10,3,0,3,2.01,55.9374,-3.19601
2632,1,1,2,0,1,38,2,365,2,2,1125,1125,2,1125,5,16,46,136,92,13,1,94,10,10,10,9,10,9,1,1,0,2.35,55.94279,-3.18493
2673,1,1,4,1,2,38,2,31,2,2,1125,1125,2,1125,0,16,16,16,95,8,2,96,10,10,10,10,9,10,1,1,0,2.43,55.94002,-3.28178
2681,1,1,2,1,1,38,1,16,1,1,16,16,1,16,28,58,88,88,11,2,0,100,10,10,10,10,10,10,1,0,1,0.37,55.92366,-3.22352
2693,1,1,2,1,1,38,2,5,2,2,5,5,2,5,0,0,1,11,68,0,0,97,10,10,10,10,9,10,1,0,1,1.73,55.96474,-3.23138
2814,1,1,2,1,1,38,2,14,2,2,14,14,2,14,0,0,19,109,41,2,0,96,10,10,10,10,10,10,1,0,1,1.09,55.93463,-3.2141
2911,3,3,4,2,2,38,1,28,1,2,1125,1125,1.3,1125,0,0,0,0,38,7,0,99,10,10,10,10,10,10,2,0,2,1.07,55.97816,-3.16769
2934,1,1,4,1,2,38,1,1000,1,5,1000,1000,1.7,1000,26,49,71,193,79,20,2,94,10,10,10,10,9,9,2,2,0,2.31,55.96102,-3.16663
3009,1,1,2,1,1,38,1,1125,1,1,1125,1125,1,1125,10,10,29,127,61,8,1,96,10,10,10,10,10,10,1,0,1,1.78,55.9601,-3.20304
